country,year,gdp_total_yearly_growth,human_development_index,unempolyment_rate_percent,population_total
Senegal,2010,4.28,0.46799999999999997,,12700000
Senegal,2011,2.62,0.479,,13000000
Senegal,2012,3.18,0.489,,13400000
Senegal,2013,3.75,0.494,,13800000
Serbia,1990,-6.76,0.706,,9520000
Serbia,1991,-6.99,0.703,,9600000
Serbia,1992,-27.1,0.688,,9700000
Serbia,1993,-29.5,0.685,,9800000
Serbia,1994,3.8,0.6890000000000001,,9860000
Serbia,1995,6.55,0.695,,9880000
Serbia,1996,5.19,0.698,,9860000
Serbia,1997,7.82,0.705,,9780000
Serbia,1998,2.51,0.708,,9690000
Serbia,1999,-22.8,0.703,,9580000
Serbia,2000,4.32,0.71,,9490000
Serbia,2001,4.44,0.716,,9410000
Serbia,2002,3.61,0.72,,9350000
Serbia,2003,2.12,0.726,,9290000
Serbia,2004,8.09,0.7340000000000001,,9240000
Serbia,2005,6.1,0.742,,9190000
Serbia,2006,3.79,0.75,,9150000
Serbia,2007,5.8,0.754,,9100000
Serbia,2008,4.33,0.76,0.0408,9060000
Serbia,2009,-3.01,0.762,0.0434,9020000
Serbia,2010,-1.34,0.762,0.052000000000000005,8990000
Serbia,2011,0.667,0.772,0.0639,8960000
Serbia,2012,-1.12,0.772,0.0689,8940000
Serbia,2013,2.34,0.775,0.0646,8920000
Sierra Leone,1990,1.35,0.27,,4320000
Sierra Leone,1991,-10.1,0.267,,4350000
Sierra Leone,1992,-8.41,0.26,,4350000
Sierra Leone,1993,0.379,0.266,,4330000
Sierra Leone,1994,0.349,0.265,,4310000
Sierra Leone,1995,-11.8,0.268,,4300000
Sierra Leone,1996,-25.8,0.275,,4310000
Sierra Leone,1997,-19.8,0.278,,4340000
Sierra Leone,1998,-1.83,0.28300000000000003,,4380000
Sierra Leone,1999,-6.87,0.289,,4460000
Sierra Leone,2000,4.31,0.298,,4580000
Sierra Leone,2001,16.1,0.302,,4750000
Sierra Leone,2002,26.5,0.319,,4970000
Sierra Leone,2003,8.61,0.32899999999999996,,5200000
Sierra Leone,2004,9.03,0.33799999999999997,,5430000
Sierra Leone,2005,9.1,0.34600000000000003,,5650000
Sierra Leone,2006,4.53,0.354,,5830000
Sierra Leone,2007,7.97,0.368,,5990000
Sierra Leone,2008,5.16,0.37799999999999995,,6130000
Sierra Leone,2009,2.94,0.386,,6270000
Sierra Leone,2010,4.93,0.391,,6420000
Sierra Leone,2011,5.61,0.39799999999999996,,6560000
Sierra Leone,2012,15.4,0.413,,6710000
Sierra Leone,2013,16.3,0.426,,6860000
Slovak Republic,1990,-2.48,0.7390000000000001,,5290000
Slovak Republic,1991,-14.6,0.7340000000000001,,5310000
Slovak Republic,1992,-6.63,0.733,,5330000
Slovak Republic,1993,1.85,0.737,,5350000
Slovak Republic,1994,6.17,0.743,0.0391,5360000
Slovak Republic,1995,5.83,0.7509999999999999,0.0417,5380000
Slovak Republic,1996,6.95,0.754,0.0359,5380000
Slovak Republic,1997,5.78,0.7559999999999999,0.0364,5390000
Slovak Republic,1998,3.74,0.762,0.039,5400000
Slovak Republic,1999,0.379,0.762,0.0516,5400000
Slovak Republic,2000,0.7709999999999999,0.763,0.0675,5400000
Slovak Republic,2001,3.27,0.765,0.0733,5400000
Slovak Republic,2002,4.14,0.772,0.0758,5400000
Slovak Republic,2003,4.19,0.777,0.0697,5400000
Slovak Republic,2004,5.46,0.785,0.0753,5400000
Slovak Republic,2005,6.11,0.794,0.0679,5400000
Slovak Republic,2006,8.28,0.8029999999999999,0.0574,5400000
Slovak Republic,2007,10.6,0.8140000000000001,0.0468,5400000
Slovak Republic,2008,5.87,0.8220000000000001,0.0389,5400000
Slovak Republic,2009,-4.99,0.823,0.0433,5400000
Slovak Republic,2010,4.34,0.8290000000000001,0.0594,5400000
Slovak Republic,2011,3.15,0.836,0.0562,5410000
Slovak Republic,2012,1.74,0.841,0.0577,5410000
Slovak Republic,2013,0.9740000000000001,0.8440000000000001,0.0598,5420000
Slovenia,1990,-7.23,0.8290000000000001,,2010000
Slovenia,1991,-8.88,0.813,,2010000
Slovenia,1992,-5.45,0.767,,2010000
Slovenia,1993,2.87,0.759,,2000000
Slovenia,1994,5.35,0.762,,2000000
Slovenia,1995,4.12,0.782,,1990000
Slovenia,1996,3.65,0.7879999999999999,0.0228,1990000
Slovenia,1997,4.92,0.7959999999999999,0.0222,1990000
Slovenia,1998,3.6,0.805,0.0257,1990000
Slovenia,1999,5.32,0.8190000000000001,0.024,1990000
Slovenia,2000,4.1,0.8240000000000001,0.026000000000000002,1990000
Slovenia,2001,3.08,0.835,0.0213,1990000
Slovenia,2002,3.62,0.843,0.0213,1990000
Slovenia,2003,2.79,0.85,0.0228,1990000
Slovenia,2004,4.47,0.857,0.021,1990000
Slovenia,2005,4.24,0.861,0.0217,1990000
Slovenia,2006,5.8,0.868,0.0206,2000000
Slovenia,2007,6.88,0.873,0.0152,2010000
Slovenia,2008,3.69,0.878,0.0129,2020000
Slovenia,2009,-8.58,0.877,0.0152,2030000
Slovenia,2010,0.797,0.8809999999999999,0.0234,2040000
Slovenia,2011,0.706,0.883,0.0255,2050000
Slovenia,2012,-2.55,0.8759999999999999,0.0287,2060000
Slovenia,2013,-1.04,0.884,0.0345,2060000
South Africa,1990,-0.879,0.625,,36800000
South Africa,1991,-0.716,0.632,,37700000
South Africa,1992,-1.64,0.64,,38700000
South Africa,1993,1.61,0.6459999999999999,,39600000
South Africa,1994,3.83,0.648,,40600000
South Africa,1995,3.89,0.652,,41400000
South Africa,1996,4.86,0.649,,42200000
South Africa,1997,2.98,0.644,,43000000
South Africa,1998,0.619,0.638,,43700000
South Africa,1999,2.5,0.633,,44300000
South Africa,2000,4.37,0.629,0.039,45000000
South Africa,2001,3.01,0.61,0.0292,45600000
South Africa,2002,3.95,0.618,0.0291,46200000
South Africa,2003,3.23,0.617,0.0267,46700000
South Africa,2004,4.86,0.618,0.0236,47300000
South Africa,2005,5.52,0.62,0.0222,47900000
South Africa,2006,5.81,0.624,0.0208,48500000
South Africa,2007,5.68,0.631,0.021,49100000
South Africa,2008,3.75,0.644,0.0631,49800000
South Africa,2009,-1.22,0.654,0.0658,50500000
South Africa,2010,3.56,0.662,0.0712,51200000
South Africa,2011,2.89,0.6629999999999999,0.0729,52000000
South Africa,2012,1.66,0.6729999999999999,0.0727,52800000
South Africa,2013,1.01,0.6829999999999999,0.0721,53700000
South Korea,1990,10.9,0.728,0.00146,42900000
South Korea,1991,11.1,0.7390000000000001,0.00155,43400000
South Korea,1992,7.37,0.746,0.0017699999999999999,43800000
South Korea,1993,8.62,0.7559999999999999,0.00225,44300000
South Korea,1994,10.8,0.767,0.00232,44800000
South Korea,1995,10.6,0.778,0.00168,45300000
South Korea,1996,5.83,0.789,0.00151,45800000
South Korea,1997,4.87,0.8,0.00195,46200000
South Korea,1998,-3.86,0.797,0.0047,46600000
South Korea,1999,8.89,0.8079999999999999,0.0054600000000000004,47000000
South Korea,2000,6.38,0.8170000000000001,0.0029100000000000003,47400000
South Korea,2001,3.87,0.8240000000000001,0.00243,47700000
South Korea,2002,8.14,0.8320000000000001,0.00217,48000000
South Korea,2003,3.53,0.8390000000000001,0.0017,48300000
South Korea,2004,4.55,0.847,0.00203,48500000
South Korea,2005,3.23,0.855,0.0021100000000000003,48700000
South Korea,2006,3.83,0.862,0.00195,48900000
South Korea,2007,5.0,0.8690000000000001,0.0019,49000000
South Korea,2008,-1.11,0.8740000000000001,0.0015300000000000001,49200000
South Korea,2009,0.894,0.871,0.00164,49300000
South Korea,2010,6.62,0.882,0.0013,49500000
South Korea,2011,1.51,0.888,0.00119,49800000
South Korea,2012,2.0,0.89,0.0014199999999999998,50100000
South Korea,2013,2.73,0.893,0.0012900000000000001,50300000
Spain,1990,4.29,0.754,,39200000
Spain,1991,2.5,0.764,,39300000
Spain,1992,0.981,0.772,0.0448,39400000
Spain,1993,-0.9309999999999999,0.782,0.0611,39500000
Spain,1994,2.52,0.7909999999999999,0.0716,39700000
Spain,1995,2.89,0.8,0.0669,39800000
Spain,1996,2.51,0.8059999999999999,0.0654,39900000
Spain,1997,3.96,0.81,0.0611,40000000
Spain,1998,4.68,0.8140000000000001,0.0542,40200000
Spain,1999,5.03,0.8190000000000001,0.0434,40500000
Spain,2000,5.94,0.825,0.0375,40800000
Spain,2001,4.7,0.828,0.0253,41300000
Spain,2002,4.04,0.83,0.0273,41900000
Spain,2003,4.61,0.833,0.0292,42600000
Spain,2004,4.8,0.8370000000000001,0.0279,43300000
Spain,2005,5.07,0.8440000000000001,0.0174,44000000
Spain,2006,3.96,0.848,0.0148,44700000
Spain,2007,2.98,0.853,0.0142,45400000
Spain,2008,0.506,0.856,0.019,46100000
Spain,2009,-3.41,0.858,0.0416,46600000
Spain,2010,0.32299999999999995,0.865,0.0572,46900000
Spain,2011,1.13,0.87,0.0644,47100000
Spain,2012,-1.04,0.873,0.0786,47100000
Spain,2013,-0.314,0.875,0.0869,46900000
Sri Lanka,1990,6.38,0.625,,17300000
Sri Lanka,1991,4.64,0.63,,17500000
Sri Lanka,1992,4.3,0.635,,17700000
Sri Lanka,1993,6.57,0.637,,17900000
Sri Lanka,1994,5.09,0.6459999999999999,,18100000
Sri Lanka,1995,4.99,0.65,,18200000
Sri Lanka,1996,3.27,0.655,,18400000
Sri Lanka,1997,5.83,0.662,,18500000
Sri Lanka,1998,4.13,0.669,,18600000
Sri Lanka,1999,3.87,0.677,,18700000
Sri Lanka,2000,5.8,0.687,,18800000
Sri Lanka,2001,-1.49,0.693,,18900000
Sri Lanka,2002,4.23,0.6990000000000001,,19100000
Sri Lanka,2003,6.31,0.708,,19200000
Sri Lanka,2004,5.83,0.715,,19400000
Sri Lanka,2005,6.4,0.721,,19500000
Sri Lanka,2006,8.01,0.728,,19700000
Sri Lanka,2007,7.08,0.7340000000000001,,19800000
Sri Lanka,2008,6.17,0.742,,20000000
Sri Lanka,2009,3.71,0.745,0.015,20100000
Sri Lanka,2010,8.16,0.75,0.013999999999999999,20300000
Sri Lanka,2011,8.47,0.7559999999999999,0.0126,20400000
Sri Lanka,2012,6.63,0.762,0.011000000000000001,20500000
Sri Lanka,2013,7.31,0.765,0.0121,20700000
Sweden,1990,-0.242,0.816,0.00214,8570000
Sweden,1991,-3.45,0.818,0.00406,8630000
Sweden,1992,0.6629999999999999,0.821,0.00919,8690000
Sweden,1993,-1.67,0.84,0.0177,8750000
Sweden,1994,4.12,0.8490000000000001,0.0226,8800000
Sweden,1995,4.99,0.857,0.0193,8840000
Sweden,1996,1.59,0.8640000000000001,0.0255,8860000
Sweden,1997,2.59,0.8740000000000001,0.0275,8870000
Sweden,1998,3.08,0.888,0.0248,8870000
Sweden,1999,3.74,0.893,0.0175,8870000
Sweden,2000,5.0,0.897,0.0127,8880000
Sweden,2001,1.12,0.9,0.008490000000000001,8900000
Sweden,2002,2.16,0.903,0.00939,8920000
Sweden,2003,2.15,0.9079999999999999,0.009909999999999999,8950000
Sweden,2004,4.4,0.8959999999999999,0.0133,8990000
Sweden,2005,3.33,0.899,0.0031100000000000004,9040000
Sweden,2006,4.51,0.902,0.008190000000000001,9100000
Sweden,2007,3.45,0.905,0.00968,9160000
Sweden,2008,-0.7390000000000001,0.9009999999999999,0.009040000000000001,9240000
Sweden,2009,-5.08,0.899,0.0143,9310000
Sweden,2010,6.19,0.9059999999999999,0.0173,9390000
Sweden,2011,3.7,0.9059999999999999,0.0153,9470000
Sweden,2012,0.737,0.9079999999999999,0.0152,9540000
Sweden,2013,1.23,0.927,0.0152,9620000
Switzerland,1990,3.5,0.8320000000000001,,6650000
Switzerland,1991,-1.06,0.8340000000000001,,6720000
Switzerland,1992,0.0513,0.836,,6790000
Switzerland,1993,-0.00561,0.841,,6870000
Switzerland,1994,1.28,0.8440000000000001,,6940000
Switzerland,1995,0.606,0.848,,7000000
Switzerland,1996,0.79,0.8540000000000001,0.0103,7040000
Switzerland,1997,2.15,0.8640000000000001,0.011000000000000001,7070000
Switzerland,1998,3.14,0.8740000000000001,0.00945,7090000
Switzerland,1999,1.28,0.8809999999999999,0.00955,7120000
Switzerland,2000,3.56,0.889,0.00626,7140000
Switzerland,2001,1.09,0.8909999999999999,0.00579,7180000
Switzerland,2002,0.39399999999999996,0.8909999999999999,0.00591,7220000
Switzerland,2003,-0.151,0.8959999999999999,0.0105,7270000
Switzerland,2004,2.75,0.9009999999999999,0.0125,7320000
Switzerland,2005,2.63,0.9059999999999999,0.0139,7390000
Switzerland,2006,3.88,0.912,0.0124,7460000
Switzerland,2007,3.89,0.915,0.0112,7540000
Switzerland,2008,1.73,0.917,0.00899,7620000
Switzerland,2009,-3.75,0.927,0.0108,7710000
Switzerland,2010,2.5,0.932,0.0148,7810000
Switzerland,2011,1.34,0.932,0.0136,7910000
Switzerland,2012,0.385,0.935,0.0126,8010000
Switzerland,2013,1.72,0.938,0.0136,8110000
Tajikistan,1990,-3.15,0.603,,5280000
Tajikistan,1991,-9.04,0.598,,5400000
Tajikistan,1992,-32.5,0.5770000000000001,,5500000
Tajikistan,1993,-16.2,0.56,,5590000
Tajikistan,1994,-21.4,0.527,,5680000
Tajikistan,1995,-12.5,0.532,,5760000
Tajikistan,1996,-16.9,0.517,,5850000
Tajikistan,1997,1.36,0.522,,5940000
Tajikistan,1998,4.78,0.526,,6030000
Tajikistan,1999,2.97,0.53,,6120000
Tajikistan,2000,7.27,0.5379999999999999,,6220000
Tajikistan,2001,8.93,0.5479999999999999,,6320000
Tajikistan,2002,8.12,0.5589999999999999,,6430000
Tajikistan,2003,8.76,0.5710000000000001,,6540000
Tajikistan,2004,9.2,0.5820000000000001,,6660000
Tajikistan,2005,5.45,0.59,,6790000
Tajikistan,2006,5.99,0.596,,6920000
Tajikistan,2007,6.82,0.602,,7060000
Tajikistan,2008,6.98,0.616,,7210000
Tajikistan,2009,3.15,0.619,0.0047799999999999995,7360000
Tajikistan,2010,6.77,0.63,,7530000
Tajikistan,2011,6.36,0.634,,7700000
Tajikistan,2012,6.82,0.639,,7870000
Tajikistan,2013,6.75,0.643,,8060000
Tanzania,1990,4.01,0.373,,25200000
Tanzania,1991,2.6,0.374,,26100000
Tanzania,1992,1.09,0.37200000000000005,,27000000
Tanzania,1993,1.25,0.37200000000000005,,27900000
Tanzania,1994,0.981,0.371,,28800000
Tanzania,1995,3.43,0.37200000000000005,,29600000
Tanzania,1996,5.34,0.374,,30400000
Tanzania,1997,-0.451,0.375,,31200000
Tanzania,1998,3.68,0.382,,31900000
Tanzania,1999,3.52,0.38799999999999996,,32700000
Tanzania,2000,5.09,0.395,,33500000
Tanzania,2001,6.47,0.402,0.00903,34400000
Tanzania,2002,7.59,0.41200000000000003,,35300000
Tanzania,2003,6.18,0.42100000000000004,,36300000
Tanzania,2004,7.42,0.431,,37400000
Tanzania,2005,7.57,0.442,,38500000
Tanzania,2006,6.74,0.452,0.0116,39500000
Tanzania,2007,7.15,0.461,,40700000
Tanzania,2008,7.44,0.47,,41900000
Tanzania,2009,6.02,0.479,,43100000
Tanzania,2010,7.04,0.48700000000000004,,44300000
Tanzania,2011,6.45,0.49200000000000005,,45700000
Tanzania,2012,7.69,0.501,,47100000
Tanzania,2013,7.11,0.503,,48500000
Thailand,1990,11.2,0.574,,56600000
Thailand,1991,8.34,0.583,,57200000
Thailand,1992,7.63,0.589,,57800000
Thailand,1993,7.82,0.597,,58300000
Thailand,1994,8.47,0.604,,58900000
Thailand,1995,8.81,0.611,,59500000
Thailand,1996,5.72,0.619,,60100000
Thailand,1997,-1.38,0.625,,60800000
Thailand,1998,-10.4,0.63,,61600000
Thailand,1999,4.77,0.64,,62300000
Thailand,2000,5.2,0.649,,63000000
Thailand,2001,2.59,0.657,,63500000
Thailand,2002,5.76,0.665,,64100000
Thailand,2003,7.28,0.674,,64500000
Thailand,2004,6.65,0.6829999999999999,,65000000
Thailand,2005,4.76,0.693,,65400000
Thailand,2006,5.31,0.6940000000000001,,65800000
Thailand,2007,5.5,0.71,,66200000
Thailand,2008,2.63,0.7140000000000001,,66500000
Thailand,2009,-1.91,0.718,0.00123,66900000
Thailand,2010,7.86,0.721,0.000695,67200000
Thailand,2011,0.34,0.7290000000000001,0.000958,67500000
Thailand,2012,6.58,0.733,0.0007,67800000
Thailand,2013,2.88,0.731,0.000557,68100000
Timor-Leste,1990,5.18,,,738000
Timor-Leste,1991,10.7,,,760000
Timor-Leste,1992,10.3,,,783000
Timor-Leste,1993,10.1,,,807000
Timor-Leste,1994,9.93,,,828000
Timor-Leste,1995,9.65,,,844000
Timor-Leste,1996,11.2,,,855000
Timor-Leste,1997,4.66,,,862000
Timor-Leste,1998,-1.68,,,867000
Timor-Leste,1999,-35.4,,,873000
Timor-Leste,2000,13.9,0.505,,884000
Timor-Leste,2001,17.1,0.512,,901000
Timor-Leste,2002,-5.83,0.522,,923000
Timor-Leste,2003,-1.15,0.525,,947000
Timor-Leste,2004,1.34,0.519,,972000
Timor-Leste,2005,8.7,0.496,,995000
Timor-Leste,2006,-3.54,0.537,,1020000
Timor-Leste,2007,10.6,0.5820000000000001,,1040000
Timor-Leste,2008,13.2,0.599,,1060000
Timor-Leste,2009,11.5,0.611,,1070000
Timor-Leste,2010,8.75,0.62,,1090000
Timor-Leste,2011,11.7,0.627,,1110000
Timor-Leste,2012,9.21,0.601,,1130000
Timor-Leste,2013,8.56,0.613,0.0011300000000000001,1150000
Tunisia,1990,8.07,0.569,,8240000
Tunisia,1991,3.94,0.575,,8430000
Tunisia,1992,7.73,0.583,,8610000
Tunisia,1993,2.05,0.589,,8800000
Tunisia,1994,3.02,0.6,,8970000
Tunisia,1995,2.25,0.607,,9130000
Tunisia,1996,6.93,0.616,,9270000
Tunisia,1997,5.21,0.623,,9400000
Tunisia,1998,4.64,0.635,,9510000
Tunisia,1999,5.97,0.645,,9610000
Tunisia,2000,4.59,0.653,,9710000
Tunisia,2001,4.77,0.6609999999999999,,9790000
Tunisia,2002,1.55,0.6659999999999999,,9870000
Tunisia,2003,5.46,0.6729999999999999,,9950000
Tunisia,2004,5.91,0.682,,10000000
Tunisia,2005,4.0,0.6890000000000001,,10100000
Tunisia,2006,5.74,0.695,,10200000
Tunisia,2007,6.43,0.701,,10300000
Tunisia,2008,4.67,0.708,0.0153,10400000
Tunisia,2009,3.19,0.71,0.0131,10500000
Tunisia,2010,3.2,0.7170000000000001,,10600000
Tunisia,2011,-2.06,0.7190000000000001,,10700000
Tunisia,2012,3.68,0.721,0.0477,10800000
Tunisia,2013,2.41,0.725,0.0419,11000000
Turkey,1990,8.65,0.579,0.021,53900000
Turkey,1991,0.431,0.583,0.02,54800000
Turkey,1992,5.49,0.589,0.0215,55700000
Turkey,1993,7.57,0.597,0.0217,56700000
Turkey,1994,-5.82,0.599,0.0217,57600000
Turkey,1995,6.85,0.607,0.0172,58500000
Turkey,1996,6.72,0.615,0.0164,59400000
Turkey,1997,7.28,0.624,0.0155,60400000
Turkey,1998,2.86,0.635,0.0153,61300000
Turkey,1999,-4.88,0.643,0.0141,62300000
Turkey,2000,7.17,0.655,0.00822,63200000
Turkey,2001,-7.66,0.6609999999999999,0.0107,64200000
Turkey,2002,7.7,0.672,0.0165,65100000
Turkey,2003,5.66,0.679,0.0145,66100000
Turkey,2004,8.76,0.685,0.02,67000000
Turkey,2005,7.26,0.691,0.0195,67900000
Turkey,2006,7.04,0.7020000000000001,0.0128,68800000
Turkey,2007,4.84,0.7090000000000001,0.0121,69600000
Turkey,2008,0.735,0.7140000000000001,0.0125,70400000
Turkey,2009,-4.87,0.721,0.0177,71300000
Turkey,2010,9.09,0.743,0.0158,72300000
Turkey,2011,8.42,0.759,0.0124,73400000
Turkey,2012,2.09,0.765,0.0109,74700000
Turkey,2013,3.27,0.7809999999999999,0.0118,75900000
Uganda,1990,4.08,0.312,,17400000
Uganda,1991,1.09,0.312,,18000000
Uganda,1992,3.09,0.305,,18600000
Uganda,1993,8.13,0.312,,19200000
Uganda,1994,6.11,0.314,,19800000
Uganda,1995,12.4,0.32,,20400000
Uganda,1996,9.07,0.336,,21000000
Uganda,1997,5.29,0.35,,21700000
Uganda,1998,4.79,0.365,,22300000
Uganda,1999,7.4,0.381,,23000000
Uganda,2000,4.94,0.395,,23700000
Uganda,2001,4.98,0.40299999999999997,,24400000
Uganda,2002,6.83,0.418,,25200000
Uganda,2003,4.38,0.42700000000000005,,26000000
Uganda,2004,5.74,0.42700000000000005,,26800000
Uganda,2005,6.67,0.434,,27700000
Uganda,2006,9.5,0.447,,28600000
Uganda,2007,8.55,0.457,,29500000
Uganda,2008,7.68,0.469,,30400000
Uganda,2009,7.08,0.478,,31400000
Uganda,2010,5.57,0.489,,32400000
Uganda,2011,6.68,0.494,,33500000
Uganda,2012,2.7,0.49700000000000005,0.00646,34600000
Uganda,2013,5.92,0.503,,35700000
Ukraine,1990,-2.51,0.705,,51500000
Ukraine,1991,-8.85,0.701,,51500000
Ukraine,1992,-10.2,0.6920000000000001,,51400000
Ukraine,1993,-14.4,0.6809999999999999,,51300000
Ukraine,1994,-22.8,0.6679999999999999,,51100000
Ukraine,1995,-12.0,0.664,,50900000
Ukraine,1996,-9.85,0.6609999999999999,,50600000
Ukraine,1997,-2.98,0.6629999999999999,,50200000
Ukraine,1998,-2.0,0.665,,49700000
Ukraine,1999,-0.287,0.667,,49300000
Ukraine,2000,5.91,0.6709999999999999,,48800000
Ukraine,2001,9.32,0.6809999999999999,,48400000
Ukraine,2002,5.28,0.6890000000000001,,48000000
Ukraine,2003,9.4,0.6990000000000001,,47600000
Ukraine,2004,12.1,0.706,,47200000
Ukraine,2005,2.62,0.715,,46900000
Ukraine,2006,7.44,0.722,,46600000
Ukraine,2007,7.54,0.7290000000000001,,46400000
Ukraine,2008,2.26,0.733,,46200000
Ukraine,2009,-14.9,0.727,0.0139,46000000
Ukraine,2010,3.9,0.732,0.0165,45800000
Ukraine,2011,5.0,0.737,0.0134,45600000
Ukraine,2012,-0.0839,0.742,0.013999999999999999,45500000
Ukraine,2013,-0.316,0.7440000000000001,0.0128,45300000
United Arab Emirates,1990,18.1,0.7240000000000001,,1830000
United Arab Emirates,1991,0.389,0.735,,1940000
United Arab Emirates,1992,2.9,0.738,,2050000
United Arab Emirates,1993,-0.853,0.745,,2170000
United Arab Emirates,1994,7.82,0.755,,2290000
United Arab Emirates,1995,6.39,0.764,,2420000
United Arab Emirates,1996,5.14,0.765,,2540000
United Arab Emirates,1997,8.1,0.7659999999999999,,2670000
United Arab Emirates,1998,0.889,0.769,,2810000
United Arab Emirates,1999,3.58,0.7759999999999999,,2970000
United Arab Emirates,2000,11.2,0.782,,3130000
United Arab Emirates,2001,1.86,0.787,,3300000
United Arab Emirates,2002,0.825,0.7929999999999999,,3480000
United Arab Emirates,2003,11.5,0.7979999999999999,,3710000
United Arab Emirates,2004,12.9,0.8029999999999999,,4070000
United Arab Emirates,2005,15.8,0.809,,4590000
United Arab Emirates,2006,21.1,0.8140000000000001,,5300000
United Arab Emirates,2007,16.4,0.8190000000000001,,6170000
United Arab Emirates,2008,13.9,0.821,,7090000
United Arab Emirates,2009,0.107,0.8190000000000001,,7920000
United Arab Emirates,2010,6.47,0.821,,8550000
United Arab Emirates,2011,7.28,0.826,,8950000
United Arab Emirates,2012,4.08,0.8320000000000001,,9140000
United Arab Emirates,2013,2.99,0.8390000000000001,,9200000
United Kingdom,1990,0.7709999999999999,0.775,,57100000
United Kingdom,1991,-1.47,0.787,,57300000
United Kingdom,1992,0.16399999999999998,0.8009999999999999,0.027999999999999997,57400000
United Kingdom,1993,2.27,0.813,0.0323,57600000
United Kingdom,1994,4.3,0.8270000000000001,0.0301,57800000
United Kingdom,1995,3.04,0.8390000000000001,0.0259,57900000
United Kingdom,1996,2.92,0.8440000000000001,0.0234,58100000
United Kingdom,1997,3.44,0.8490000000000001,0.0191,58300000
United Kingdom,1998,3.85,0.855,0.0144,58500000
United Kingdom,1999,3.61,0.861,0.0133,58700000
United Kingdom,2000,4.46,0.867,0.0117,58900000
United Kingdom,2001,3.14,0.871,0.00996,59100000
United Kingdom,2002,2.72,0.8740000000000001,0.009590000000000001,59300000
United Kingdom,2003,3.58,0.878,0.00881,59600000
United Kingdom,2004,2.95,0.8859999999999999,0.008790000000000001,59900000
United Kingdom,2005,1.95,0.89,0.00878,60300000
United Kingdom,2006,2.58,0.889,0.0107,60800000
United Kingdom,2007,3.39,0.892,0.0106,61500000
United Kingdom,2008,-1.16,0.8959999999999999,0.0114,62100000
United Kingdom,2009,-4.39,0.899,0.0169,62800000
United Kingdom,2010,1.75,0.905,0.0204,63500000
United Kingdom,2011,0.841,0.899,0.0208,64000000
United Kingdom,2012,0.198,0.897,0.021,64500000
United Kingdom,2013,1.76,0.914,0.0201,65000000
United States,1990,1.61,0.86,0.00278,252000000
United States,1991,-0.626,0.862,0.00436,255000000
United States,1992,2.96,,0.00759,257000000
United States,1993,2.52,0.872,0.0069099999999999995,260000000
United States,1994,3.9,0.875,0.00731,262000000
United States,1995,2.43,0.878,0.00571,265000000
United States,1996,3.72,0.879,0.00554,268000000
United States,1997,4.46,,0.00468,272000000
United States,1998,4.41,0.884,0.0037700000000000003,275000000
United States,1999,4.88,0.885,0.00323,279000000
United States,2000,4.16,0.8809999999999999,0.00285,282000000
United States,2001,1.16,0.884,0.00351,285000000
United States,2002,1.91,0.8859999999999999,0.00644,287000000
United States,2003,2.66,0.889,0.007790000000000001,290000000
United States,2004,3.49,0.892,0.00707,292000000
United States,2005,3.08,0.8959999999999999,0.0059299999999999995,295000000
United States,2006,2.61,0.899,0.00498,298000000
United States,2007,1.86,0.902,0.00494,301000000
United States,2008,-0.392,0.907,0.00688,303000000
United States,2009,-3.48,0.9079999999999999,0.0167,306000000
United States,2010,2.88,0.9109999999999999,0.0227,309000000
United States,2011,1.99,0.914,0.021,312000000
United States,2012,2.94,0.9159999999999999,0.0179,314000000
United States,2013,2.03,0.914,0.015,316000000
Uruguay,1990,0.857,0.6920000000000001,,3110000
Uruguay,1991,2.9,0.6970000000000001,,3130000
Uruguay,1992,7.43,0.7,,3150000
Uruguay,1993,3.15,0.703,,3180000
Uruguay,1994,5.52,0.7090000000000001,,3200000
Uruguay,1995,-1.97,0.711,,3220000
Uruguay,1996,5.0,0.7170000000000001,,3250000
Uruguay,1997,4.95,0.727,,3270000
Uruguay,1998,4.56,0.735,,3290000
Uruguay,1999,-2.87,0.737,,3310000
Uruguay,2000,-1.53,0.742,,3320000
Uruguay,2001,-3.79,0.745,,3330000
Uruguay,2002,-11.5,0.747,,3330000
Uruguay,2003,1.57,0.75,,3320000
Uruguay,2004,11.2,0.754,,3320000
Uruguay,2005,6.12,0.7559999999999999,,3320000
Uruguay,2006,3.98,0.7609999999999999,0.00658,3330000
Uruguay,2007,6.5,0.763,0.00391,3330000
Uruguay,2008,7.18,0.767,0.0024100000000000002,3340000
Uruguay,2009,2.43,0.779,0.00237,3350000
Uruguay,2010,8.88,0.774,0.00168,3360000
Uruguay,2011,5.67,0.7829999999999999,0.00125,3370000
Uruguay,2012,3.92,0.7879999999999999,0.0011,3380000
Uruguay,2013,4.2,0.797,0.00088,3390000
Vanuatu,1990,4.69,,,147000
Vanuatu,1991,12.0,,,151000
Vanuatu,1992,-0.816,,,155000
Vanuatu,1993,4.41,,,160000
Vanuatu,1994,2.46,,,164000
Vanuatu,1995,4.6,,,168000
Vanuatu,1996,7.09,,,172000
Vanuatu,1997,4.85,,,175000
Vanuatu,1998,4.26,,,178000
Vanuatu,1999,-3.19,,,181000
Vanuatu,2000,2.69,,,185000
Vanuatu,2001,-2.67,,,189000
Vanuatu,2002,-7.14,,,194000
Vanuatu,2003,3.31,,,199000
Vanuatu,2004,5.63,,,204000
